id_leitura,id_unidade,id_usina,data_hora,geracao_mwh,consumo_combustivel,disponibilidade,temperatura_c
5038,16,2,2025-06-03 14:00:00,52.718,10.898,0.9614,75.2
5039,17,3,2025-06-03 14:00:00,41.854,8.62,0.9454,38.0
5040,18,3,2025-06-03 14:00:00,41.055,7.458,0.9036,72.8
5041,19,3,2025-06-03 14:00:00,33.86,5.961,0.9104,93.3
5042,20,3,2025-06-03 14:00:00,38.566,7.627,0.9178,54.1
5043,21,4,2025-06-03 14:00:00,6.574,1.319,0.9494,45.4
5044,22,4,2025-06-03 14:00:00,5.169,0.981,0.9388,50.3
5045,23,4,2025-06-03 14:00:00,5.316,1.0,0.9164,56.6
5046,24,4,2025-06-03 14:00:00,5.447,0.957,0.9376,57.6
5047,25,4,2025-06-03 14:00:00,5.506,1.115,0.9591,73.8
5048,26,4,2025-06-03 14:00:00,6.506,1.156,0.9195,79.2
5049,27,4,2025-06-03 14:00:00,6.209,1.258,0.9202,52.4
5050,28,4,2025-06-03 14:00:00,5.471,1.122,0.9834,53.3
5051,29,5,2025-06-03 14:00:00,89.174,16.94,0.9599,90.3
5052,30,5,2025-06-03 14:00:00,67.645,12.757,0.9804,35.6
5053,31,5,2025-06-03 14:00:00,77.059,15.206,0.9766,76.1
5054,32,5,2025-06-03 14:00:00,69.194,13.883,0.9313,82.3
5055,33,6,2025-06-03 14:00:00,28.9,5.211,0.9702,45.9
5056,34,6,2025-06-03 14:00:00,28.7,5.634,0.916,87.7
5057,35,6,2025-06-03 14:00:00,31.683,5.911,0.9268,62.1
5058,36,6,2025-06-03 14:00:00,29.373,5.368,0.917,89.7
5059,37,7,2025-06-03 14:00:00,153.568,58.544,0.9081,59.0
5060,38,7,2025-06-03 14:00:00,152.377,59.415,0.9605,36.7
5061,39,8,2025-06-03 14:00:00,291.854,125.719,0.9158,70.6
5062,40,9,2025-06-03 14:00:00,42.945,7.855,0.9865,90.7
5063,41,9,2025-06-03 14:00:00,47.596,8.171,0.9591,53.9
5064,42,9,2025-06-03 14:00:00,51.627,9.978,0.9233,49.7
5065,43,10,2025-06-03 14:00:00,56.16,0.0,0.9812,47.6
5066,44,10,2025-06-03 14:00:00,49.071,0.0,0.9622,35.4
5067,45,10,2025-06-03 14:00:00,57.526,0.0,0.918,40.1
5068,46,10,2025-06-03 14:00:00,47.693,0.0,0.9663,46.8
5069,47,10,2025-06-03 14:00:00,46.994,0.0,0.9669,36.9
5070,48,10,2025-06-03 14:00:00,49.388,0.0,0.9724,32.8
5071,49,10,2025-06-03 14:00:00,54.301,0.0,0.9851,26.5
5072,50,10,2025-06-03 14:00:00,54.81,0.0,0.9852,32.9
5073,51,10,2025-06-03 14:00:00,58.835,0.0,0.9064,47.5
5074,52,10,2025-06-03 14:00:00,49.134,0.0,0.9152,58.2
5075,53,11,2025-06-03 14:00:00,32.155,0.0,0.9076,51.2
5076,54,11,2025-06-03 14:00:00,35.324,0.0,0.9912,28.9
5077,55,11,2025-06-03 14:00:00,34.024,0.0,0.9154,40.2
5078,56,11,2025-06-03 14:00:00,34.442,0.0,0.95,39.1
5079,57,11,2025-06-03 14:00:00,38.904,0.0,0.9104,45.4
5080,58,11,2025-06-03 14:00:00,35.507,0.0,0.9262,43.8
5081,59,12,2025-06-03 14:00:00,52.657,11.034,0.975,85.2
5082,60,12,2025-06-03 14:00:00,57.677,9.903,0.9388,69.2
5083,61,12,2025-06-03 14:00:00,54.653,11.329,0.9442,66.5
5084,62,12,2025-06-03 14:00:00,50.098,9.145,0.9327,79.2
5085,63,12,2025-06-03 14:00:00,52.626,9.792,0.9946,59.0
5086,64,13,2025-06-03 14:00:00,77.059,15.397,0.9596,78.5
5087,65,13,2025-06-03 14:00:00,74.588,14.645,0.9112,43.5
5088,66,13,2025-06-03 14:00:00,93.497,18.919,0.9179,46.6
5089,67,14,2025-06-03 14:00:00,13.84,0.0,0.969,26.6
5090,68,14,2025-06-03 14:00:00,14.456,0.0,0.9253,32.6
5091,69,14,2025-06-03 14:00:00,17.874,0.0,0.9281,42.0
5092,70,14,2025-06-03 14:00:00,15.926,0.0,0.988,52.0
5093,71,14,2025-06-03 14:00:00,16.723,0.0,0.9112,41.5
5094,72,14,2025-06-03 14:00:00,16.364,0.0,0.9153,51.6
5095,73,14,2025-06-03 14:00:00,16.251,0.0,0.9594,46.5
5096,74,15,2025-06-03 14:00:00,9.067,1.732,0.9652,65.8
5097,75,15,2025-06-03 14:00:00,7.99,1.593,0.902,48.2
5098,76,15,2025-06-03 14:00:00,8.656,1.613,0.9738,79.7
5099,77,15,2025-06-03 14:00:00,9.441,1.629,0.9348,46.8
5100,78,15,2025-06-03 14:00:00,7.882,1.446,0.9544,46.3
5101,79,15,2025-06-03 14:00:00,7.696,1.407,0.9046,83.6
5102,80,15,2025-06-03 14:00:00,8.193,1.683,0.9899,68.0
5103,81,15,2025-06-03 14:00:00,7.425,1.368,0.9689,90.5
5104,1,1,2025-06-03 15:00:00,78.278,15.236,0.966,68.9
5105,2,1,2025-06-03 15:00:00,73.014,12.587,0.9398,76.9
5106,3,1,2025-06-03 15:00:00,62.818,11.828,0.9436,49.6
5107,4,1,2025-06-03 15:00:00,64.256,13.092,0.9993,47.4
5108,5,1,2025-06-03 15:00:00,78.953,15.347,0.9385,82.4
5109,6,1,2025-06-03 15:00:00,80.951,14.456,0.9484,89.0
5110,7,1,2025-06-03 15:00:00,60.978,11.186,0.9114,72.9
5111,8,1,2025-06-03 15:00:00,71.439,14.463,0.9827,59.1
5112,9,2,2025-06-03 15:00:00,52.398,9.127,0.9434,53.3
5113,10,2,2025-06-03 15:00:00,59.045,10.04,0.9074,44.3
5114,11,2,2025-06-03 15:00:00,54.294,9.571,0.99,78.0
5115,12,2,2025-06-03 15:00:00,48.1,9.472,0.9849,78.9
5116,13,2,2025-06-03 15:00:00,49.352,10.162,0.9461,71.0
5117,14,2,2025-06-03 15:00:00,60.432,11.551,0.9325,91.3
5118,15,2,2025-06-03 15:00:00,58.332,11.55,0.9406,88.7
5119,16,2,2025-06-03 15:00:00,54.069,9.397,0.9043,80.3
5120,17,3,2025-06-03 15:00:00,39.841,8.089,0.9167,73.1
5121,18,3,2025-06-03 15:00:00,42.376,8.09,0.9856,83.8
5122,19,3,2025-06-03 15:00:00,34.122,5.903,0.9127,71.4
5123,20,3,2025-06-03 15:00:00,42.643,7.449,0.9918,76.7
5124,21,4,2025-06-03 15:00:00,5.566,1.078,0.958,67.0
5125,22,4,2025-06-03 15:00:00,5.367,1.061,0.935,64.8
5126,23,4,2025-06-03 15:00:00,6.288,1.073,0.9716,78.9
5127,24,4,2025-06-03 15:00:00,6.226,1.152,0.9696,84.3
5128,25,4,2025-06-03 15:00:00,5.909,1.185,0.9612,56.2
5129,26,4,2025-06-03 15:00:00,6.468,1.135,0.9448,53.5
5130,27,4,2025-06-03 15:00:00,5.859,1.129,0.9952,55.6
5131,28,4,2025-06-03 15:00:00,5.322,0.963,0.9435,73.2
5132,29,5,2025-06-03 15:00:00,87.184,17.396,0.9887,69.8
5133,30,5,2025-06-03 15:00:00,83.128,15.612,0.9627,43.6
5134,31,5,2025-06-03 15:00:00,83.375,15.585,0.9988,53.3
5135,32,5,2025-06-03 15:00:00,87.196,16.826,0.9396,36.3
5136,33,6,2025-06-03 15:00:00,24.677,4.967,0.9457,76.2
5137,34,6,2025-06-03 15:00:00,29.373,5.65,0.9686,86.0
5138,35,6,2025-06-03 15:00:00,27.341,4.95,0.9954,46.6
5139,36,6,2025-06-03 15:00:00,30.421,5.785,0.9302,59.7
5140,37,7,2025-06-03 15:00:00,137.787,60.45,0.9519,72.8
5141,38,7,2025-06-03 15:00:00,136.024,58.669,0.9536,67.0
5142,39,8,2025-06-03 15:00:00,353.778,141.691,0.9584,36.7
5143,40,9,2025-06-03 15:00:00,45.686,7.785,0.9605,74.8
5144,41,9,2025-06-03 15:00:00,49.249,9.149,0.901,92.9
5145,42,9,2025-06-03 15:00:00,42.964,8.829,0.9031,58.9
5146,43,10,2025-06-03 15:00:00,48.276,0.0,0.9039,39.0
5147,44,10,2025-06-03 15:00:00,43.607,0.0,0.9902,25.6
5148,45,10,2025-06-03 15:00:00,43.51,0.0,0.9271,54.2
5149,46,10,2025-06-03 15:00:00,41.386,0.0,0.9104,32.8
5150,47,10,2025-06-03 15:00:00,43.646,0.0,0.954,44.4
5151,48,10,2025-06-03 15:00:00,47.29,0.0,0.9804,36.5
5152,49,10,2025-06-03 15:00:00,40.775,0.0,0.9815,44.3
5153,50,10,2025-06-03 15:00:00,44.362,0.0,0.9737,34.2
5154,51,10,2025-06-03 15:00:00,47.058,0.0,0.9995,44.4
5155,52,10,2025-06-03 15:00:00,42.042,0.0,0.9865,25.5
5156,53,11,2025-06-03 15:00:00,31.362,0.0,0.9447,38.0
5157,54,11,2025-06-03 15:00:00,24.524,0.0,0.9001,26.6
5158,55,11,2025-06-03 15:00:00,27.012,0.0,0.939,48.8
5159,56,11,2025-06-03 15:00:00,25.191,0.0,0.9889,52.2
5160,57,11,2025-06-03 15:00:00,27.095,0.0,0.9203,56.9
5161,58,11,2025-06-03 15:00:00,31.548,0.0,0.9387,28.4
5162,59,12,2025-06-03 15:00:00,50.39,9.706,0.9825,93.7
5163,60,12,2025-06-03 15:00:00,57.522,11.843,0.9294,61.9
5164,61,12,2025-06-03 15:00:00,46.694,9.36,0.9914,89.7
5165,62,12,2025-06-03 15:00:00,57.322,10.962,0.9162,87.7
5166,63,12,2025-06-03 15:00:00,59.971,10.27,0.9631,47.2
5167,64,13,2025-06-03 15:00:00,78.693,15.543,0.9048,51.3
5168,65,13,2025-06-03 15:00:00,76.656,15.944,0.9252,71.1
5169,66,13,2025-06-03 15:00:00,93.709,17.405,0.9274,55.6
5170,67,14,2025-06-03 15:00:00,12.439,0.0,0.9902,39.0
5171,68,14,2025-06-03 15:00:00,14.11,0.0,0.9165,57.9
5172,69,14,2025-06-03 15:00:00,12.29,0.0,0.9787,29.4
5173,70,14,2025-06-03 15:00:00,12.107,0.0,0.9344,45.9
5174,71,14,2025-06-03 15:00:00,13.96,0.0,0.9137,57.6
5175,72,14,2025-06-03 15:00:00,13.609,0.0,0.9184,54.9
5176,73,14,2025-06-03 15:00:00,11.436,0.0,0.9008,33.3
5177,74,15,2025-06-03 15:00:00,10.087,1.976,0.9295,82.6
5178,75,15,2025-06-03 15:00:00,8.16,1.488,0.9901,53.2
5179,76,15,2025-06-03 15:00:00,8.246,1.661,0.9372,48.4
5180,77,15,2025-06-03 15:00:00,8.671,1.533,0.9848,84.1
5181,78,15,2025-06-03 15:00:00,8.949,1.633,0.9489,39.9
5182,79,15,2025-06-03 15:00:00,7.813,1.432,0.9348,41.1
5183,80,15,2025-06-03 15:00:00,9.428,1.928,0.9596,35.2
5184,81,15,2025-06-03 15:00:00,8.133,1.424,0.9185,40.5
5185,1,1,2025-06-03 16:00:00,78.881,16.342,0.9779,49.2
5186,2,1,2025-06-03 16:00:00,76.827,13.501,0.997,64.7
5187,3,1,2025-06-03 16:00:00,68.779,12.437,0.9643,78.9
5188,4,1,2025-06-03 16:00:00,73.151,14.062,0.9712,54.3
5189,5,1,2025-06-03 16:00:00,66.48,11.783,0.9669,45.2
5190,6,1,2025-06-03 16:00:00,78.261,13.742,0.9859,41.1
5191,7,1,2025-06-03 16:00:00,61.716,11.732,0.9489,71.9
5192,8,1,2025-06-03 16:00:00,69.303,11.933,0.9916,66.7
5193,9,2,2025-06-03 16:00:00,56.587,10.442,0.9599,50.5
5194,10,2,2025-06-03 16:00:00,53.387,9.651,0.923,57.0
5195,11,2,2025-06-03 16:00:00,49.194,9.883,0.9298,87.4
5196,12,2,2025-06-03 16:00:00,58.253,11.891,0.9296,85.0
5197,13,2,2025-06-03 16:00:00,60.221,10.524,0.9581,77.1
5198,14,2,2025-06-03 16:00:00,62.602,11.793,0.926,85.8
5199,15,2,2025-06-03 16:00:00,55.997,9.602,0.9231,65.6
5200,16,2,2025-06-03 16:00:00,45.961,8.172,0.953,60.3
5201,17,3,2025-06-03 16:00:00,41.649,7.195,0.9201,84.5
5202,18,3,2025-06-03 16:00:00,37.412,7.259,0.9182,91.2
5203,19,3,2025-06-03 16:00:00,37.313,7.098,0.989,83.7
5204,20,3,2025-06-03 16:00:00,37.84,6.967,0.9174,67.6
5205,21,4,2025-06-03 16:00:00,5.271,0.956,0.9555,46.0
5206,22,4,2025-06-03 16:00:00,6.193,1.13,0.9122,76.5
5207,23,4,2025-06-03 16:00:00,5.672,1.153,0.9213,54.6
5208,24,4,2025-06-03 16:00:00,5.328,1.079,0.9784,38.0
5209,25,4,2025-06-03 16:00:00,5.867,1.2,0.9356,76.1
5210,26,4,2025-06-03 16:00:00,5.255,0.952,0.9382,40.3
5211,27,4,2025-06-03 16:00:00,5.806,1.159,0.9934,70.5
5212,28,4,2025-06-03 16:00:00,5.651,1.171,0.9987,48.5
5213,29,5,2025-06-03 16:00:00,88.473,15.524,0.9605,50.4
5214,30,5,2025-06-03 16:00:00,77.108,15.557,0.9262,89.4
5215,31,5,2025-06-03 16:00:00,68.708,13.295,0.9586,36.7
5216,32,5,2025-06-03 16:00:00,68.299,11.743,0.9596,55.4
5217,33,6,2025-06-03 16:00:00,26.806,4.575,0.9906,85.0
5218,34,6,2025-06-03 16:00:00,31.138,5.717,0.9095,40.1
5219,35,6,2025-06-03 16:00:00,30.29,5.953,0.9291,52.2
5220,36,6,2025-06-03 16:00:00,30.823,5.721,0.9736,65.9
5221,37,7,2025-06-03 16:00:00,151.112,63.973,0.9939,85.4
5222,38,7,2025-06-03 16:00:00,155.893,64.235,0.9371,45.2
5223,39,8,2025-06-03 16:00:00,345.263,140.165,0.9775,64.4
5224,40,9,2025-06-03 16:00:00,51.156,9.865,0.9754,42.6
5225,41,9,2025-06-03 16:00:00,49.305,8.601,0.9592,45.7
5226,42,9,2025-06-03 16:00:00,42.223,8.436,0.9463,67.3
5227,43,10,2025-06-03 16:00:00,33.627,0.0,0.9663,47.1
5228,44,10,2025-06-03 16:00:00,28.599,0.0,0.9138,43.5
5229,45,10,2025-06-03 16:00:00,29.573,0.0,0.9608,55.1
5230,46,10,2025-06-03 16:00:00,35.671,0.0,0.9462,57.4
5231,47,10,2025-06-03 16:00:00,34.401,0.0,0.9529,57.1
5232,48,10,2025-06-03 16:00:00,30.217,0.0,0.9329,28.5
5233,49,10,2025-06-03 16:00:00,30.244,0.0,0.9926,39.9
5234,50,10,2025-06-03 16:00:00,34.487,0.0,0.916,59.8
5235,51,10,2025-06-03 16:00:00,36.386,0.0,0.9105,31.4
5236,52,10,2025-06-03 16:00:00,29.831,0.0,0.903,43.5
5237,53,11,2025-06-03 16:00:00,20.241,0.0,0.9434,43.8
5238,54,11,2025-06-03 16:00:00,22.678,0.0,0.9578,46.3
5239,55,11,2025-06-03 16:00:00,23.86,0.0,0.9834,27.8
5240,56,11,2025-06-03 16:00:00,23.632,0.0,0.9337,25.4
5241,57,11,2025-06-03 16:00:00,22.935,0.0,0.9738,46.6
5242,58,11,2025-06-03 16:00:00,23.473,0.0,0.9966,50.2
5243,59,12,2025-06-03 16:00:00,56.909,10.055,0.9105,63.1
5244,60,12,2025-06-03 16:00:00,46.61,8.512,0.956,60.5
5245,61,12,2025-06-03 16:00:00,53.249,9.495,0.9823,57.4
5246,62,12,2025-06-03 16:00:00,56.869,11.162,0.9745,67.3
5247,63,12,2025-06-03 16:00:00,46.145,9.177,0.9961,35.7
5248,64,13,2025-06-03 16:00:00,91.002,16.629,0.9127,58.7
5249,65,13,2025-06-03 16:00:00,88.613,15.495,0.9576,82.2
5250,66,13,2025-06-03 16:00:00,70.929,12.763,0.9858,42.5
5251,67,14,2025-06-03 16:00:00,9.714,0.0,0.9474,29.7
5252,68,14,2025-06-03 16:00:00,10.455,0.0,0.935,33.5
5253,69,14,2025-06-03 16:00:00,9.341,0.0,0.9574,49.2
5254,70,14,2025-06-03 16:00:00,9.092,0.0,0.9535,28.5
5255,71,14,2025-06-03 16:00:00,9.533,0.0,0.9123,34.9
5256,72,14,2025-06-03 16:00:00,8.415,0.0,0.9136,32.4
5257,73,14,2025-06-03 16:00:00,9.429,0.0,0.94,56.7
5258,74,15,2025-06-03 16:00:00,10.089,2.036,0.9531,47.3
5259,75,15,2025-06-03 16:00:00,9.588,1.684,0.944,48.0
5260,76,15,2025-06-03 16:00:00,8.418,1.674,0.9401,49.7
5261,77,15,2025-06-03 16:00:00,8.431,1.703,0.906,35.4
5262,78,15,2025-06-03 16:00:00,8.376,1.532,0.9874,80.1
5263,79,15,2025-06-03 16:00:00,10.199,1.771,0.9633,52.5
5264,80,15,2025-06-03 16:00:00,9.325,1.617,0.9334,58.2
5265,81,15,2025-06-03 16:00:00,8.495,1.643,0.9568,56.4
5266,1,1,2025-06-03 17:00:00,77.079,13.46,0.938,49.8
5267,2,1,2025-06-03 17:00:00,80.877,15.734,0.966,85.3
5268,3,1,2025-06-03 17:00:00,79.84,15.079,0.9182,36.7
5269,4,1,2025-06-03 17:00:00,62.69,12.148,0.9997,74.0
5270,5,1,2025-06-03 17:00:00,68.42,12.57,0.9249,45.6
5271,6,1,2025-06-03 17:00:00,60.953,12.33,0.9256,84.0
5272,7,1,2025-06-03 17:00:00,74.643,12.918,0.9893,72.4
5273,8,1,2025-06-03 17:00:00,74.953,15.617,0.9323,88.5
5274,9,2,2025-06-03 17:00:00,51.296,10.51,0.9635,53.0
5275,10,2,2025-06-03 17:00:00,59.943,10.293,0.9373,42.5
5276,11,2,2025-06-03 17:00:00,48.74,9.378,0.9001,64.4
5277,12,2,2025-06-03 17:00:00,49.18,8.88,0.9487,47.5
5278,13,2,2025-06-03 17:00:00,47.784,9.762,0.9872,50.8
5279,14,2,2025-06-03 17:00:00,49.971,9.036,0.9116,80.3
5280,15,2,2025-06-03 17:00:00,49.459,9.035,0.9211,36.3
5281,16,2,2025-06-03 17:00:00,52.645,10.629,0.9418,59.1
5282,17,3,2025-06-03 17:00:00,39.502,8.075,0.9659,71.4
5283,18,3,2025-06-03 17:00:00,42.747,8.84,0.957,45.4
5284,19,3,2025-06-03 17:00:00,37.597,7.682,0.9938,65.5
5285,20,3,2025-06-03 17:00:00,40.345,8.265,0.9754,56.0
5286,21,4,2025-06-03 17:00:00,6.517,1.17,0.9831,54.7
5287,22,4,2025-06-03 17:00:00,6.315,1.188,0.9846,42.4
5288,23,4,2025-06-03 17:00:00,5.403,0.961,0.9642,60.5
5289,24,4,2025-06-03 17:00:00,5.945,1.144,0.912,41.3
5290,25,4,2025-06-03 17:00:00,5.625,1.143,0.9271,78.3
5291,26,4,2025-06-03 17:00:00,6.467,1.152,0.9947,70.4
5292,27,4,2025-06-03 17:00:00,6.336,1.306,0.9507,47.3
5293,28,4,2025-06-03 17:00:00,5.788,1.135,0.9359,65.7
5294,29,5,2025-06-03 17:00:00,86.361,15.422,0.9284,63.5
5295,30,5,2025-06-03 17:00:00,67.702,12.189,0.9233,35.5
5296,31,5,2025-06-03 17:00:00,67.664,13.974,0.9942,55.9
5297,32,5,2025-06-03 17:00:00,80.656,15.766,0.9419,36.4
5298,33,6,2025-06-03 17:00:00,29.819,5.541,0.9349,82.3
5299,34,6,2025-06-03 17:00:00,33.858,7.007,0.9068,85.8
5300,35,6,2025-06-03 17:00:00,32.836,5.888,0.9085,37.1
5301,36,6,2025-06-03 17:00:00,30.84,5.798,0.9134,51.1
5302,37,7,2025-06-03 17:00:00,139.584,53.234,0.9707,64.7
5303,38,7,2025-06-03 17:00:00,154.75,66.433,0.91,47.9
5304,39,8,2025-06-03 17:00:00,282.18,126.938,0.924,68.1
5305,40,9,2025-06-03 17:00:00,42.283,8.239,0.9715,53.6
5306,41,9,2025-06-03 17:00:00,56.222,11.635,0.9144,51.6
5307,42,9,2025-06-03 17:00:00,56.18,9.614,0.973,68.5
5308,43,10,2025-06-03 17:00:00,19.506,0.0,0.939,34.0
5309,44,10,2025-06-03 17:00:00,23.979,0.0,0.9407,31.4
5310,45,10,2025-06-03 17:00:00,20.776,0.0,0.9992,54.5
5311,46,10,2025-06-03 17:00:00,23.179,0.0,0.9186,25.5
5312,47,10,2025-06-03 17:00:00,23.402,0.0,0.9694,48.6
5313,48,10,2025-06-03 17:00:00,19.628,0.0,0.91,43.7
5314,49,10,2025-06-03 17:00:00,22.198,0.0,0.9035,35.7
5315,50,10,2025-06-03 17:00:00,21.649,0.0,0.9099,38.4
5316,51,10,2025-06-03 17:00:00,18.93,0.0,0.9012,44.1
5317,52,10,2025-06-03 17:00:00,21.208,0.0,0.9653,27.0
5318,53,11,2025-06-03 17:00:00,15.698,0.0,0.9779,26.1
5319,54,11,2025-06-03 17:00:00,13.47,0.0,0.9792,38.7
5320,55,11,2025-06-03 17:00:00,15.221,0.0,0.9721,27.5
5321,56,11,2025-06-03 17:00:00,13.564,0.0,0.9409,44.0
5322,57,11,2025-06-03 17:00:00,12.331,0.0,0.9339,41.7
5323,58,11,2025-06-03 17:00:00,13.387,0.0,0.906,42.3
5324,59,12,2025-06-03 17:00:00,48.191,10.034,0.9563,35.7
5325,60,12,2025-06-03 17:00:00,59.88,10.697,0.9461,46.4
5326,61,12,2025-06-03 17:00:00,59.53,11.678,0.9172,40.6
5327,62,12,2025-06-03 17:00:00,49.386,10.002,0.9566,79.6
5328,63,12,2025-06-03 17:00:00,54.125,9.365,0.939,43.6
5329,64,13,2025-06-03 17:00:00,71.994,14.555,0.9254,87.2
5330,65,13,2025-06-03 17:00:00,87.653,15.88,0.9408,41.7
5331,66,13,2025-06-03 17:00:00,81.974,15.803,0.9547,94.6
5332,67,14,2025-06-03 17:00:00,5.623,0.0,0.9834,40.9
5333,68,14,2025-06-03 17:00:00,6.025,0.0,0.9407,59.4
5334,69,14,2025-06-03 17:00:00,5.752,0.0,0.9226,35.6
5335,70,14,2025-06-03 17:00:00,6.954,0.0,0.9931,29.6
5336,71,14,2025-06-03 17:00:00,6.116,0.0,0.9093,38.9
5337,72,14,2025-06-03 17:00:00,5.75,0.0,0.9181,56.9
5338,73,14,2025-06-03 17:00:00,5.963,0.0,0.9082,58.4
5339,74,15,2025-06-03 17:00:00,10.035,1.973,0.9017,51.3
5340,75,15,2025-06-03 17:00:00,9.543,1.793,0.9843,88.0
5341,76,15,2025-06-03 17:00:00,8.496,1.452,0.9674,60.2
5342,77,15,2025-06-03 17:00:00,9.21,1.682,0.9225,42.8
5343,78,15,2025-06-03 17:00:00,8.59,1.684,0.9603,53.0
5344,79,15,2025-06-03 17:00:00,9.015,1.883,0.9677,51.2
5345,80,15,2025-06-03 17:00:00,8.407,1.662,0.9584,56.0
5346,81,15,2025-06-03 17:00:00,8.514,1.492,0.9106,75.0
5347,1,1,2025-06-03 18:00:00,66.365,13.751,0.9581,85.5
5348,2,1,2025-06-03 18:00:00,62.971,11.788,0.9881,94.6
5349,3,1,2025-06-03 18:00:00,75.103,14.968,0.9802,88.1
5350,4,1,2025-06-03 18:00:00,64.898,12.476,0.9791,89.5
5351,5,1,2025-06-03 18:00:00,70.786,13.227,0.9214,57.8
5352,6,1,2025-06-03 18:00:00,60.42,10.295,0.9526,53.7
5353,7,1,2025-06-03 18:00:00,64.978,12.375,0.9231,84.3
5354,8,1,2025-06-03 18:00:00,71.784,12.458,0.9565,69.3
5355,9,2,2025-06-03 18:00:00,54.028,10.524,0.9567,40.1
5356,10,2,2025-06-03 18:00:00,50.7,8.721,0.9571,78.6
5357,11,2,2025-06-03 18:00:00,54.701,11.102,0.9894,93.5
5358,12,2,2025-06-03 18:00:00,52.317,10.907,0.9625,85.0
5359,13,2,2025-06-03 18:00:00,59.193,12.382,0.9279,51.1
5360,14,2,2025-06-03 18:00:00,53.088,9.979,0.9951,65.3
5361,15,2,2025-06-03 18:00:00,47.485,9.163,0.9528,54.1
5362,16,2,2025-06-03 18:00:00,52.995,9.323,0.9856,45.1
5363,17,3,2025-06-03 18:00:00,43.139,7.678,0.9727,76.2
5364,18,3,2025-06-03 18:00:00,40.072,8.201,0.9359,54.7
5365,19,3,2025-06-03 18:00:00,41.707,8.36,0.9002,36.2
5366,20,3,2025-06-03 18:00:00,37.741,6.985,0.9793,79.6
5367,21,4,2025-06-03 18:00:00,6.779,1.275,0.9594,71.7
5368,22,4,2025-06-03 18:00:00,4.906,0.936,0.9768,69.1
5369,23,4,2025-06-03 18:00:00,5.07,0.913,0.9406,35.2
5370,24,4,2025-06-03 18:00:00,5.996,1.225,0.9092,69.1
5371,25,4,2025-06-03 18:00:00,6.301,1.11,0.9235,76.1
5372,26,4,2025-06-03 18:00:00,5.281,0.994,0.9832,75.4
5373,27,4,2025-06-03 18:00:00,6.686,1.291,0.946,78.0
5374,28,4,2025-06-03 18:00:00,4.985,0.849,0.9795,55.2
5375,29,5,2025-06-03 18:00:00,81.452,16.592,0.9082,86.3
5376,30,5,2025-06-03 18:00:00,90.97,17.012,1.0,58.3
5377,31,5,2025-06-03 18:00:00,68.395,11.69,0.9597,85.5
5378,32,5,2025-06-03 18:00:00,82.651,14.968,0.9219,61.1
5379,33,6,2025-06-03 18:00:00,33.102,6.585,0.9244,61.7
5380,34,6,2025-06-03 18:00:00,33.475,6.392,0.9085,40.5
5381,35,6,2025-06-03 18:00:00,30.382,5.95,0.9694,54.8
5382,36,6,2025-06-03 18:00:00,25.985,5.013,0.9805,44.0
5383,37,7,2025-06-03 18:00:00,126.883,53.864,0.9805,74.9
5384,38,7,2025-06-03 18:00:00,129.325,50.985,0.9763,51.7
5385,39,8,2025-06-03 18:00:00,296.015,121.737,0.9375,69.5
5386,40,9,2025-06-03 18:00:00,50.556,9.168,0.9891,51.4
5387,41,9,2025-06-03 18:00:00,47.5,8.914,0.9716,40.7
5388,42,9,2025-06-03 18:00:00,49.815,9.001,0.9644,36.0
5389,43,10,2025-06-03 18:00:00,9.72,0.0,0.977,56.9
5390,44,10,2025-06-03 18:00:00,11.29,0.0,0.9152,29.8
5391,45,10,2025-06-03 18:00:00,9.957,0.0,0.9447,57.3
5392,46,10,2025-06-03 18:00:00,10.148,0.0,0.9001,58.6
5393,47,10,2025-06-03 18:00:00,10.439,0.0,0.9034,37.1
5394,48,10,2025-06-03 18:00:00,11.858,0.0,0.9497,49.1
5395,49,10,2025-06-03 18:00:00,11.908,0.0,0.9468,52.6
5396,50,10,2025-06-03 18:00:00,10.346,0.0,0.9971,39.4
5397,51,10,2025-06-03 18:00:00,9.778,0.0,0.9931,37.1
5398,52,10,2025-06-03 18:00:00,10.62,0.0,0.9008,28.1
5399,53,11,2025-06-03 18:00:00,7.268,0.0,0.9992,44.6
5400,54,11,2025-06-03 18:00:00,6.368,0.0,0.9701,28.8
5401,55,11,2025-06-03 18:00:00,6.325,0.0,0.9419,27.4
5402,56,11,2025-06-03 18:00:00,6.438,0.0,0.9632,36.5
5403,57,11,2025-06-03 18:00:00,7.164,0.0,0.9287,55.3
5404,58,11,2025-06-03 18:00:00,6.852,0.0,0.9883,27.1
5405,59,12,2025-06-03 18:00:00,56.403,10.083,0.9265,59.5
5406,60,12,2025-06-03 18:00:00,46.73,8.183,0.9242,43.6
5407,61,12,2025-06-03 18:00:00,47.31,8.213,0.9879,89.4
5408,62,12,2025-06-03 18:00:00,49.32,10.168,0.9568,94.4
5409,63,12,2025-06-03 18:00:00,56.854,9.821,0.909,36.8
5410,64,13,2025-06-03 18:00:00,92.815,19.293,0.9715,35.7
5411,65,13,2025-06-03 18:00:00,88.329,16.554,0.9325,92.3
5412,66,13,2025-06-03 18:00:00,89.297,17.79,0.9974,50.5
5413,67,14,2025-06-03 18:00:00,3.076,0.0,0.9046,55.6
5414,68,14,2025-06-03 18:00:00,3.307,0.0,0.9894,59.2
5415,69,14,2025-06-03 18:00:00,3.107,0.0,0.9219,47.2
